"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140205","MW1007-26","05","A1","Acetaminophen","0","uM",0.798176087983909,0.15,0.0577687384615456,1.726,0.123,153.8615,4,0,0,NA,NA,NA,NA,NA,NA,0.000213893075488781,1.51219466779959,1.55540953070381,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A2","Acetaminophen","0.1","uM",1.0173629363135,2.8275,0.0925115934133057,19.923125,0.279625,16.383,8,4,0,NA,NA,NA,NA,NA,NA,0.00397892614280072,0.731494564779373,1.42588327263296,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A3","Acetaminophen","0.3","uM",0.269077691963153,0.368571428571429,0.088718695652182,8.78528571428571,0.104571428571429,23.706,7,1,0,NA,NA,NA,NA,NA,NA,0.000833508343256899,0.969020342254279,1.3531466024001,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A4","Acetaminophen","1","uM",1.50005394558745,1.67142857142857,0.120765993174064,12.6214285714286,0.774857142857143,52.1385,7,1,0,NA,NA,NA,NA,NA,NA,0.000914731477764161,0.713168312315435,1.72816042747534,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A5","Acetaminophen","3","uM",0.755368273353408,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,0.000332540641857694,1.17779436191113,1.25634705335082,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A6","Acetaminophen","10","uM",0.894087267599084,0.648,0.145777297802709,3.7876,0.2686,36.032,5,2,0,NA,NA,NA,NA,NA,NA,0.000355054544778358,0.992775076696825,1.69663319385023,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A7","Acetaminophen","30","uM",0.241403562251753,0.075,0.0983625000000021,7.773,0.1575,199.682,4,0,0,NA,NA,NA,NA,NA,NA,0.00034733438074575,1.16757322721406,1.03500827800392,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","A8","Acetaminophen","0","uM",0.453004215583536,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000297798282450849,1.50808865522873,1.02660652896524,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B1","Bisindolymaleimide 1","0","uM",1.46955434529013,2.748,0.130535410296467,13.0904,0.476,50.286,5,2,0,NA,NA,NA,NA,NA,NA,-0.0003720042498246,0.84989985219873,1.76100163078498,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B2","Bisindolymaleimide 1","0.03","uM",1.52139334444183,1.73,0.116076625263783,15.9703333333333,0.883333333333333,34.0385,6,2,0,NA,NA,NA,NA,NA,NA,-0.000118884502380972,0.467723166122079,2.24346751567993,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B3","Bisindolymaleimide 1","0.1","uM",1.5115106482372,1.30285714285714,0.131810856462009,5.285,0.433,101.7855,7,2,0,NA,NA,NA,NA,NA,NA,0.000445247158918638,0.943971614005401,1.86007280610494,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B4","Bisindolymaleimide 1","0.3","uM",1.37821036470425,2.01428571428571,0.144247309368193,11.8788571428571,0.474428571428571,57.02,7,2,0,NA,NA,NA,NA,NA,NA,-0.000414515585067308,0.537150121296579,1.76694110840332,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B5","Bisindolymaleimide 1","1","uM",0.463299765937707,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.00121731994179031,0.818516825004395,1.86567833745482,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","B8","Bisindolymaleimide 1","0","uM",1.98460279853433,2.76,0.0874765468161073,15.571,0.60575,34.552,4,3,0,NA,NA,NA,NA,NA,NA,0.00248518890817538,1.18330825968327,1.18377720688917,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","C1","Domoic Acid","0","uM",1.98324812085615,3.46,0.141663,12.333,0.569666666666667,33.1875,3,2,0,NA,NA,NA,NA,NA,NA,-9.14468963665001e-05,1.61790829506002,1.56225521856328,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","C2","Domoic Acid","3e-04","uM",1.09746954301657,2.46,0.0886612173801919,13.3862222222222,0.257,44.1693333333333,9,3,0,NA,NA,NA,NA,NA,NA,0.00106094953260997,0.490018789102159,2.29799645969574,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","05","C3","Domoic Acid","0.001","uM",2.15303438985476,1.14,0.145709966782316,5.43866666666667,0.658333333333333,91.8785,3,1,0,NA,NA,NA,NA,NA,NA,0.00141982901872786,1.33159343762556,2.87874692321448,"ON_20140205_MW1007-26_DIV05_001.h5"
